id,title,artist,disc_number,track_number,duration_ms,rate,superstar,rate_date
77q9G0H5wnXlT9OWm1QXTc,Blow Me,fakemink,1,1,130735,9,True,2026-07-04
6T3eySV060XEulZFE0Xuam,Ambilux,fakemink,1,2,134240,10,True,2026-07-04
6WrvJeCmVTfy4FtdcyT2F4,Chinchilla,fakemink,1,3,130432,8,False,2026-07-04
1KK4FqMrCQ7USBIt8Aa7PR,Truffle,fakemink,1,4,148168,10,True,2026-07-04
